Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25,Column_26,Column_27,Column_28,Column_29,Column_30,Column_31,Column_32,Column_33,Column_34,Column_35,Column_36,Column_37,Column_38,Column_39,Column_40,Column_41,Column_42,Column_43
10994,CA3672249643,1FDAX2X84PKB53904,BCC-035,3672249643,3672249643,8597,EDT,7/24/25 3:38:59 PM,7/24/25 12:38:59 PM MST,2025-07-24T19:38:59+00:00,2025-07-30 14:56:21,Jul 30 2025 06:42:12,42.2487851,-70.9873773,994790.0,Brewster Quincy Washington St,"363 Washington St, Quincy, MA 02169-5630",0,,off,0,0,0,25,Stopped 5 days,red_dot,23556.4,12.7,0,unassigned,07/24/2025 12:38:59,[],[],,,,,,,,,
10995,CA3672172498,1FBVU4XG6GKA12662,BCC-036,3672172498,3672172498,8606,EDT,7/24/25 3:29:38 PM,7/24/25 12:29:38 PM MST,2025-07-24T19:29:38+00:00,2025-07-30 14:56:21,Jul 30 2025 00:35:46,42.0544331,-71.0138857,994783.0,Brewster Brockton Main St,"1531 Main St, Brockton, MA 02301-7113",249,WSW,off,0,0,0,30,Stopped 5 days,red_dot,219396.4,12.5,0,unassigned,07/24/2025 12:29:38,[],[],,,,,,,,,
10996,CA3672172638,1FBVU4XGXGKA12664,BCC-037,3672172638,3672172638,7615,EDT,7/25/25 8:00:44 AM,7/25/25 5:00:44 AM MST,2025-07-25T12:00:44+00:00,2025-07-30 14:56:21,Jul 30 2025 05:06:37,42.054636,-71.01364,994783.0,Brewster Brockton Main St,"1555 Main St, Brockton, MA 02301-7113",0,,off,0,0,0,0,Stopped 5 days,red_dot,222813.9,12.6,0,unassigned,07/25/2025 05:00:44,[],[],,,,,,,,,
10997,CA3672172634,1FTSW2CM8FKB26279,BCC-038,3672172634,3672172634,0,EDT,7/30/25 2:55:47 PM,7/30/25 11:55:47 AM MST,2025-07-30T18:55:47+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:47,42.1173678,-71.1376368,,,"901 Bay Rd, Sharon, MA 02067-2401",159,SSE,on,44,41,43,40,43 mph SSE (44 max),green_dot,275022.8,13.8,5564284,assigned,07/30/2025 04:04:26,[],[],JOSEPH,HALL,Jhall,False,,,,,
10998,CA3672172444,1FTSW2CM8FKB26282,BCC-039,3672172444,3672172444,22,EDT,7/30/25 2:34:15 PM,7/30/25 11:34:15 AM MST,2025-07-30T18:34:15+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:25,41.9018439,-71.0985905,,,", Taunton, MA 02780",154,SSE,on,0,0,0,0,Idle stop for 22 min,blue_dot,204950.8,13.8,0,unassigned,07/30/2025 06:16:25,[],[],,,,,,,,,
10999,CA3672171988,1FTSW2CM2FKB26276,BCC-040,3672171988,3672171988,4,EDT,7/30/25 2:51:29 PM,7/30/25 11:51:29 AM MST,2025-07-30T18:51:29+00:00,2025-07-30 14:56:21,Jul 30 2025 11:51:29,42.3365974,-71.0712152,,,"95 E Newton St, Boston, MA 02118-2841",227,SW,off,0,0,0,0,Stopped 4 min,yellow_dot,213663.6,12.4,0,unassigned,07/30/2025 11:51:29,[],[],,,,,,,,,
11000,CA3672172637,1FMZK1CMXGKB25958,BCC-041,3672172637,3672172637,1,EDT,7/30/25 2:55:11 PM,7/30/25 11:55:11 AM MST,2025-07-30T18:55:11+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:11,41.6557874,-71.008247,,,"I-195, North Dartmouth, MA 02747",274,W,on,68,63,68,65,68 mph W (max),bright_green_dot,237612.8,14.0,5568838,assigned,07/30/2025 06:01:58,[],[],carmo,dana,Dcarmo,False,,,,,
11001,CA3672172609,1FMZK1CM2GKB25968,BCC-042,3672172609,3672172609,7,EDT,7/30/25 2:48:36 PM,7/30/25 11:48:36 AM MST,2025-07-30T18:48:36+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:52,43.0281328,-71.4114278,,,"1298 Smyth Rd, Hooksett, NH 03106-2049",59,ENE,on,0,0,0,30,Idle stop for 7 min,blue_dot,279210.9,13.8,0,unassigned,07/30/2025 07:44:49,[],[],,,,,,,,,
11002,CA3672172626,1FTNS2EW1CDB23702,BCC-043,3672172626,3672172626,1572,EDT,7/29/25 12:43:47 PM,7/29/25 9:43:47 AM MST,2025-07-29T16:43:47+00:00,2025-07-30 14:56:21,Jul 29 2025 23:39:52,42.2802415,-71.7993358,994792.0,Brewster Worcester,"140 Prescott St, Worcester, MA 01605-1710",289,WNW,off,0,0,0,0,"Stopped 1 day, 2 hrs",red_dot,54803.8,0.0,0,unassigned,07/29/2025 09:43:47,[],[],,,,,,,,,
11003,CA3672172040,1FMZK1CM1GKB33897,BCC-044,3672172040,3672172040,1153,EDT,7/29/25 7:42:50 PM,7/29/25 4:42:50 PM MST,2025-07-29T23:42:50+00:00,2025-07-30 14:56:21,Jul 30 2025 04:47:57,41.8930039,-71.0898896,994800.0,Brewster Taunton,"323 Weir St, Taunton, MA 02780-4233",0,,off,0,0,0,20,"Stopped 19 hrs, 13 min",red_dot,178489.2,12.5,0,unassigned,07/29/2025 16:42:50,[],[],,,,,,,,,
11004,CA3672172034,1FMZK1CM8GKA04958,BCC-045,3672172034,3672172034,1426,EDT,7/29/25 3:10:20 PM,7/29/25 12:10:20 PM MST,2025-07-29T19:10:20+00:00,2025-07-30 14:56:21,Jul 30 2025 01:16:41,42.29206,-71.118515,994787.0,Brewster J.P,"285 Hyde Park Ave, Jamaica Plain, MA 02130-4223",0,,off,0,0,0,0,"Stopped 23 hrs, 46 min",red_dot,215831.5,12.8,0,unassigned,07/29/2025 12:10:20,[],[],,,,,,,,,
11005,CA3672172413,1FMZK1CM5GKB25964,BCC-046,3672172413,3672172413,0,EDT,7/30/25 2:56:14 PM,7/30/25 11:56:14 AM MST,2025-07-30T18:56:14+00:00,2025-07-30 14:56:21,Jul 30 2025 11:56:14,42.12201,-71.040976,,,"Harrison Blvd, Avon, MA 02322",290,WNW,on,22,3,22,40,22 mph WNW (max),green_dot,234740.5,13.6,0,unassigned,07/30/2025 11:41:40,[],[],,,,,,,,,
11006,CA3672172455,1FMZK1CM5GKA04948,BCC-047,3672172455,3672172455,87849,EDT,5/30/25 2:46:52 PM,5/30/25 11:46:52 AM MST,2025-05-30T18:46:52+00:00,2025-07-30 14:56:21,May 31 2025 08:02:04,42.2803372,-71.7991799,994792.0,Brewster Worcester,"140 Prescott St, Worcester, MA 01605-1710",116,ESE,off,0,0,0,0,Stopped 61 days,red_dot,240154.2,0.0,0,unassigned,05/30/2025 11:46:52,[],[],,,,,,,,,
11007,CA3672172608,1FMZK1CM1FKB33123,BCC-048,3672172608,3672172608,5,EDT,7/30/25 2:50:37 PM,7/30/25 11:50:37 AM MST,2025-07-30T18:50:37+00:00,2025-07-30 14:56:21,Jul 30 2025 11:50:37,42.512189,-70.9068959,999899.0,Salem Hospital,"81 Highland Ave, Salem, MA 01970",197,SSW,off,0,0,0,0,Stopped 5 min,yellow_dot,253548.7,12.3,0,unassigned,07/30/2025 11:50:37,[],[],,,,,,,,,
11008,CA3672171817,1FMZK1CM0FKB33131,BCC-049,3672171817,3672171817,0,EDT,7/30/25 2:56:06 PM,7/30/25 11:56:06 AM MST,2025-07-30T18:56:06+00:00,2025-07-30 14:56:21,Jul 30 2025 11:56:06,42.5518571,-70.9238107,,,"60 Water St, Danvers, MA 01923-4110",124,SE,on,17,3,0,30,0 mph SE (17 max),green_dot,307665.0,13.5,0,unassigned,07/30/2025 03:50:51,[],[],,,,,,,,,
11009,CA3672234179,1FDAX2X83PKB53568,BCC-050,3672234179,3672234179,7,EDT,7/30/25 2:49:21 PM,7/30/25 11:49:21 AM MST,2025-07-30T18:49:21+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:36,42.3306531,-71.2465444,996513.0,Newton Wellesley Hospital,"2014 Washington St, Newton Lower Falls, MA 02462-1607",356,N,on,0,0,0,0,Idle stop for 7 min,blue_dot,36568.3,13.5,5565314,assigned,07/30/2025 10:56:11,[],[],Rafael,Rivera,9520,False,,,,,
11010,CA3672172552,1FBAX2C81RKA58606,BCC-051,3672172552,3672172552,3,EDT,7/30/25 2:52:51 PM,7/30/25 11:52:51 AM MST,2025-07-30T18:52:51+00:00,2025-07-30 14:56:21,Jul 30 2025 11:52:51,42.2847031,-71.8072897,,,"340 Grove St, Worcester, MA 01605",51,NE,off,0,0,0,0,Stopped 3 min,yellow_dot,14611.1,13.3,0,unassigned,07/30/2025 11:52:51,[],[],,,,,,,,,
11011,CA3672171668,1FMZK1CM2HKA90978,BCC-055,3672171668,3672171668,313,EDT,7/30/25 9:42:36 AM,7/30/25 6:42:36 AM MST,2025-07-30T13:42:36+00:00,2025-07-30 14:56:21,Jul 30 2025 07:24:19,42.0545566,-71.0137358,994783.0,Brewster Brockton Main St,"1531 Main St, Brockton, MA 02301-7113",312,NW,off,0,0,0,30,"Stopped 5 hrs, 13 min",red_dot,176874.0,12.9,0,unassigned,07/30/2025 06:42:36,[],[],,,,,,,,,
11012,CA3672172495,1FTZK1CM4HKB05352,BCC-056,3672172495,3672172495,2,EDT,7/30/25 2:53:55 PM,7/30/25 11:53:55 AM MST,2025-07-30T18:53:55+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:55,42.3532967,-71.0555521,,,"265 Purchase St, Boston, MA 02110-2308",233,SW,on,0,0,0,25,0 mph SW (max),green_dot,228896.1,13.8,0,unassigned,07/30/2025 11:28:36,[],[],,,,,,,,,
11013,CA3672172532,1FMZK1CM8HKA68838,BCC-057,3672172532,3672172532,61927,EDT,6/17/25 2:48:29 PM,6/17/25 11:48:29 AM MST,2025-06-17T18:48:29+00:00,2025-07-30 14:56:21,Jun 18 2025 03:12:12,42.2919084,-71.1186899,994787.0,Brewster J.P,"285 Hyde Park Ave, Jamaica Plain, MA 02130-4223",112,ESE,off,0,0,0,0,Stopped 43 days,red_dot,208860.3,0.0,0,unassigned,06/17/2025 11:48:29,[],[],,,,,,,,,
11014,CA3672172462,1FMZK1CM4HKA90979,BCC-058,3672172462,3672172462,2568,EDT,7/28/25 8:07:37 PM,7/28/25 5:07:37 PM MST,2025-07-29T00:07:37+00:00,2025-07-30 14:56:21,Jul 30 2025 05:12:54,42.2922993,-71.1185011,994787.0,Brewster J.P,"269 Hyde Park Ave, Jamaica Plain, MA 02130-4226",0,,off,0,0,0,0,"Stopped 1 day, 18 hrs",red_dot,166013.0,12.7,0,unassigned,07/28/2025 17:07:37,[],[],,,,,,,,,
11015,CA3672172464,1FMZK1CMXJKA07268,BCC-059,3672172464,3672172464,0,EDT,7/30/25 2:56:04 PM,7/30/25 11:56:04 AM MST,2025-07-30T18:56:04+00:00,2025-07-30 14:56:21,Jul 30 2025 11:56:04,41.604437,-70.6267562,,,"RT-28, Falmouth, MA 02540",192,SSW,on,62,60,57,55,57 mph SSW (62 max),green_dot,162922.9,0.0,0,unassigned,07/30/2025 09:13:57,[],[],,,,,,,,,
11016,CA3672171666,1FMZK1CM4JKA07265,BCC-060,3672171666,3672171666,389,EDT,7/30/25 8:27:00 AM,7/30/25 5:27:00 AM MST,2025-07-30T12:27:00+00:00,2025-07-30 14:56:21,Jul 30 2025 05:39:00,42.2921992,-71.1184951,994787.0,Brewster J.P,"269 Hyde Park Ave, Jamaica Plain, MA 02130-4226",180,S,off,0,0,0,0,"Stopped 6 hrs, 29 min",red_dot,162855.9,12.8,0,unassigned,07/30/2025 05:27:00,[],[],,,,,,,,,
11017,CA3672172043,1FMZK1CM8JKA07267,BCC-061,3672172043,3672172043,1,EDT,7/30/25 2:55:12 PM,7/30/25 11:55:12 AM MST,2025-07-30T18:55:12+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:12,42.2676878,-71.7984256,,,"Thomas St, Worcester, MA 01608",144,SE,on,21,15,15,0,15 mph SE (21 max),green_dot,184143.4,13.6,5566341,assigned,07/30/2025 11:47:10,[],[],Paul,Beaudry,11638,False,,,,,
11018,CA3672172447,1FMZK1CM3JKA02610,BCC-062,3672172447,3672172447,23,EDT,7/30/25 2:32:29 PM,7/30/25 11:32:29 AM MST,2025-07-30T18:32:29+00:00,2025-07-30 14:56:21,Jul 30 2025 11:56:13,42.3626774,-71.0676289,996508.0,Mass General Hospital,"15 Parkman St, Boston, MA 02114",358,N,on,0,0,0,0,Idle stop for 23 min,blue_dot,194220.8,13.9,0,unassigned,07/30/2025 10:58:15,[],[],,,,,,,,,
11019,CA3672172456,1FMZK1CM0HKB05350,BCC-064,3672172456,3672172456,141,EDT,7/30/25 12:35:10 PM,7/30/25 9:35:10 AM MST,2025-07-30T16:35:10+00:00,2025-07-30 14:56:21,Jul 30 2025 09:35:10,41.7271418,-70.9534791,966832.0,Brewster N.Bedford,"213 Theodore Rice Blvd, New Bedford, MA 02745-1213",344,NNW,off,0,0,0,0,"Stopped 2 hrs, 21 min",red_dot,215916.9,12.5,0,unassigned,07/30/2025 09:35:10,[],[],,,,,,,,,
11020,CA3672172452,1FBAX2C85RKA57104,BCC-065,3672172452,3672172452,8,EDT,7/30/25 2:48:10 PM,7/30/25 11:48:10 AM MST,2025-07-30T18:48:10+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:01,42.3344598,-71.072234,999902.0,BMC,"756 Albany St, Boston, MA 02118-2520",48,NE,on,0,0,0,0,Idle stop for 8 min,blue_dot,13730.0,13.7,0,unassigned,07/30/2025 11:25:15,[],[],,,,,,,,,
11021,CA3672171815,1FBAX2C84RKA58762,BCC-066,3672171815,3672171815,12,EDT,7/30/25 2:43:38 PM,7/30/25 11:43:38 AM MST,2025-07-30T18:43:38+00:00,2025-07-30 14:56:21,Jul 30 2025 11:43:38,42.3625501,-71.0677428,996508.0,Mass General Hospital,"55 Fruit St, Boston, MA 02114-2621",323,NW,off,0,0,0,0,Stopped 12 min,yellow_dot,13489.5,13.4,0,unassigned,07/30/2025 11:43:38,[],[],,,,,,,,,
11022,CA3672172503,1FBAX2C81RKA58525,BCC-067,3672172503,3672172503,298,EDT,7/30/25 9:57:29 AM,7/30/25 6:57:29 AM MST,2025-07-30T13:57:29+00:00,2025-07-30 14:56:21,Jul 30 2025 06:57:29,41.7272106,-70.9533715,966832.0,Brewster N.Bedford,"213 Theodore Rice Blvd, New Bedford, MA 02745-1213",0,,on,0,0,0,0,"Out of Range 4 hrs, 58 min",orange_dot,23293.3,12.7,0,unassigned,01/11/2025 07:42:10,[],[],,,,,,,,,
11023,CA4572371953,1FM5K8D84DGC03609,BFS,4572371953,4572371953,400,EDT,7/30/25 8:15:33 AM,7/30/25 5:15:33 AM MST,2025-07-30T12:15:33+00:00,2025-07-30 14:56:21,Jul 30 2025 05:15:33,42.2062738,-70.9571513,994995.0,Brewster Weymouth,"25 Main St, Weymouth, MA 02188-2808",344,NNW,off,0,0,0,0,"Stopped 6 hrs, 40 min",red_dot,200819.7,12.3,0,unassigned,07/30/2025 05:15:33,[],[],,,,,,,,,
11024,CA4572374485,1FM5K8AB6MGC24770,BFS-001,4572374485,4572374485,111,EDT,7/30/25 1:04:57 PM,7/30/25 10:04:57 AM MST,2025-07-30T17:04:57+00:00,2025-07-30 14:56:21,Jul 30 2025 10:04:57,42.2489008,-70.9875555,994790.0,Brewster Quincy Washington St,"363 Washington St, Quincy, MA 02169-5630",125,SE,off,0,0,0,25,"Stopped 1 hour, 51 min",red_dot,41223.6,12.5,0,unassigned,07/30/2025 10:04:57,[],[],,,,,,,,,
11025,CA4572370551,1FM5K8AR8FGA15983,BFS-002,4572370551,4572370551,45,EDT,7/30/25 2:10:46 PM,7/30/25 11:10:46 AM MST,2025-07-30T18:10:46+00:00,2025-07-30 14:56:21,Jul 30 2025 11:10:46,42.2917048,-71.118415,994787.0,Brewster J.P,"283 Hyde Park Ave, Jamaica Plain, MA 02130",270,W,off,0,0,0,0,Stopped 45 min,yellow_dot,160598.2,13.4,0,unassigned,07/30/2025 11:10:46,[],[],,,,,,,,,
11026,CA4572371908,1FM5K8AR7HGA88930,BFS-003,4572371908,4572371908,16,EDT,7/30/25 2:40:20 PM,7/30/25 11:40:20 AM MST,2025-07-30T18:40:20+00:00,2025-07-30 14:56:21,Jul 30 2025 11:56:11,42.2849331,-71.419573,993935.0,Metrowest Framingham Hospital,"115 Lincoln St, Framingham, MA 01702",214,SW,on,0,0,0,0,Idle stop for 16 min,blue_dot,165311.4,13.0,0,unassigned,07/30/2025 11:43:12,[],[],,,,,,,,,
11027,CA4572370589,1FM5K8B81FGC55334,BFS-004,4572370589,4572370589,7533,EDT,7/25/25 9:23:14 AM,7/25/25 6:23:14 AM MST,2025-07-25T13:23:14+00:00,2025-07-30 14:56:21,Jul 30 2025 06:27:39,42.0545643,-71.0130318,994783.0,Brewster Brockton Main St,"1555 Main St, Brockton, MA 02301-7113",67,ENE,off,0,0,0,0,Stopped 5 days,red_dot,178058.1,12.7,0,unassigned,07/25/2025 06:23:14,[],[],,,,,,,,,
11028,CA4572371909,1FM5K8AR9FGA88635,BFS-005,4572371909,4572371909,5,EDT,7/30/25 2:50:55 PM,7/30/25 11:50:55 AM MST,2025-07-30T18:50:55+00:00,2025-07-30 14:56:21,Jul 30 2025 11:50:55,41.727043,-70.9532716,966832.0,Brewster N.Bedford,"213 Theodore Rice Blvd, New Bedford, MA 02745-1213",193,SSW,off,0,0,0,0,Stopped 5 min,yellow_dot,256634.4,13.5,0,unassigned,07/30/2025 11:50:55,[],[],,,,,,,,,
11029,CA4572371946,1FM5K8B89FGA98829,BFS-006,4572371946,4572371946,44,EDT,7/30/25 2:11:48 PM,7/30/25 11:11:48 AM MST,2025-07-30T18:11:48+00:00,2025-07-30 14:56:21,Jul 30 2025 11:11:48,42.3640086,-71.0699338,999898.0,MGH,"Storrow Dr, Boston, MA 02114",9,N,off,0,0,0,30,Stopped 44 min,yellow_dot,227397.7,12.5,0,unassigned,07/30/2025 11:11:48,[],[],,,,,,,,,
11030,CA3672235446,1FM5K8AB1MGC24952,BFS-007,3672235446,3672235446,29,EDT,7/30/25 2:26:47 PM,7/30/25 11:26:47 AM MST,2025-07-30T18:26:47+00:00,2025-07-30 14:56:21,Jul 30 2025 11:56:00,42.0903025,-71.0170829,971190.0,Test Zone,"225 N Montello St, Brockton, MA 02301-3951",175,S,on,0,0,0,0,Idle stop for 29 min,blue_dot,70185.5,13.3,0,unassigned,07/30/2025 10:31:59,[],[],,,,,,,,,
11031,CA4572373995,1FM5K8AR6FGA41689,BFS-008,4572373995,4572373995,70,EDT,7/30/25 1:45:41 PM,7/30/25 10:45:41 AM MST,2025-07-30T17:45:41+00:00,2025-07-30 14:56:21,Jul 30 2025 10:45:41,42.2919098,-71.1185038,994787.0,Brewster J.P,"285 Hyde Park Ave, Jamaica Plain, MA 02130-4223",185,S,off,0,0,0,0,"Stopped 1 hour, 10 min",red_dot,132200.2,12.6,0,unassigned,07/30/2025 10:45:41,[],[],,,,,,,,,
11032,CA4572370984,1FMCU0C74CKA97508,BFS-010,4572370984,4572370984,130983,EDT,4/30/25 3:52:46 PM,4/30/25 12:52:46 PM MST,2025-04-30T19:52:46+00:00,2025-07-30 14:56:21,Jun 12 2025 12:56:11,42.0546178,-71.013553,994783.0,Brewster Brockton Main St,"1555 Main St, Brockton, MA 02301-7113",0,,off,0,0,0,0,Stopped 90 days,red_dot,169917.2,9.0,0,unassigned,04/30/2025 12:52:46,[],[],,,,,,,,,
11033,CA4572371971,1FM5K8AR7GGB89206,BFS-012,4572371971,4572371971,179,EDT,7/30/25 11:56:26 AM,7/30/25 8:56:26 AM MST,2025-07-30T15:56:26+00:00,2025-07-30 14:56:21,Jul 30 2025 08:56:26,41.7270245,-70.9534996,966832.0,Brewster N.Bedford,"213 Theodore Rice Blvd, New Bedford, MA 02745-1213",68,ENE,off,0,0,0,0,"Stopped 2 hrs, 59 min",red_dot,164446.5,12.7,0,unassigned,07/30/2025 08:56:26,[],[],,,,,,,,,
11034,CA4572371939,1FM5K8AB9MGC24956,BFS-013,4572371939,4572371939,39,EDT,7/30/25 2:16:24 PM,7/30/25 11:16:24 AM MST,2025-07-30T18:16:24+00:00,2025-07-30 14:56:21,Jul 30 2025 11:16:24,41.9441878,-70.64752,994794.0,Plymouth Obery St,"16 Obery St, Plymouth, MA 02360-2130",113,ESE,off,0,0,0,0,Stopped 39 min,yellow_dot,87993.1,12.6,0,unassigned,07/30/2025 11:16:24,[],[],,,,,,,,,
11035,CA4572371013,1FM5K8AB5MGC24677,BFS-014,4572371013,4572371013,6,EDT,7/30/25 2:49:34 PM,7/30/25 11:49:34 AM MST,2025-07-30T18:49:34+00:00,2025-07-30 14:56:21,Jul 30 2025 11:49:34,41.8238306,-70.5502668,,,"2209 State Rd, Plymouth, MA 02360-5150",272,W,off,0,0,0,0,Stopped 6 min,yellow_dot,96088.3,12.8,0,unassigned,07/30/2025 11:49:34,[],[],,,,,,,,,
11036,CA4572371918,1FM5K8AR2HGD57433,BFS-015,4572371918,4572371918,51,EDT,7/30/25 2:04:32 PM,7/30/25 11:04:32 AM MST,2025-07-30T18:04:32+00:00,2025-07-30 14:56:21,Jul 30 2025 11:04:32,42.2064981,-70.9579793,,,"402 Front St, Weymouth, MA 02188-2802",274,W,off,0,0,0,0,Stopped 51 min,yellow_dot,100662.4,12.9,0,unassigned,07/30/2025 11:04:32,[],[],,,,,,,,,
11037,CA4572371914,1FM5K8AR9HGD66596,BFS-016,4572371914,4572371914,2717,EDT,7/28/25 5:38:27 PM,7/28/25 2:38:27 PM MST,2025-07-28T21:38:27+00:00,2025-07-30 14:56:21,Jul 30 2025 02:42:56,42.206902,-70.9575545,994995.0,Brewster Weymouth,", Weymouth, MA 02188",160,SSE,off,0,0,0,0,"Stopped 1 day, 21 hrs",red_dot,126395.1,12.3,0,unassigned,07/28/2025 14:38:27,[],[],,,,,,,,,
11038,CA3672255814,1FDWE3FS9GDC21391,BP-007,3672255814,3672255814,27,EDT,7/30/25 2:28:27 PM,7/30/25 11:28:27 AM MST,2025-07-30T18:28:27+00:00,2025-07-30 14:56:21,Jul 30 2025 11:28:27,41.7269316,-70.9533681,966832.0,Brewster N.Bedford,"213 Theodore Rice Blvd, New Bedford, MA 02745-1213",181,S,off,0,0,0,0,Stopped 27 min,yellow_dot,367583.4,14.1,0,unassigned,07/30/2025 11:28:27,[],[],,,,,,,,,
11039,CA3672239614,1FDWE3FN4NDC10337,BP-008,3672239614,3672239614,12,EDT,7/30/25 2:43:40 PM,7/30/25 11:43:40 AM MST,2025-07-30T18:43:40+00:00,2025-07-30 14:56:21,Jul 30 2025 11:43:40,41.7573079,-70.6878896,,,"72 Minot Ave, Wareham, MA 02571-1600",184,S,off,0,0,0,20,Stopped 12 min,yellow_dot,303834.6,13.2,0,unassigned,07/30/2025 11:43:40,[],[],,,,,,Wareham,4.0,ALS,
11040,CA3672241585,1FDWE3FN1NDC10313,BP-009,3672241585,3672241585,0,EDT,7/30/25 2:56:16 PM,7/30/25 11:56:16 AM MST,2025-07-30T18:56:16+00:00,2025-07-30 14:56:21,Jul 30 2025 11:56:16,41.7097322,-71.1348516,,,"595 New Boston Rd, Fall River, MA 02720-6946",86,E,on,34,22,34,30,34 mph E (max),green_dot,320334.5,0.0,5564537,assigned,07/30/2025 10:20:07,[],[],Tyler,Letourneau,9366,False,,New Bedford,4.0,ALS,
11041,CA3672249244,1FDWE3FN6NDC10324,BP-013,3672249244,3672249244,11,EDT,7/30/25 2:45:05 PM,7/30/25 11:45:05 AM MST,2025-07-30T18:45:05+00:00,2025-07-30 14:56:21,Jul 30 2025 11:45:05,42.3360786,-71.1059102,996514.0,Brigham And Womens Hospital,"63 Shattuck St, Boston, MA 02115-6012",156,SSE,off,0,0,0,0,Stopped 11 min,yellow_dot,112662.6,13.0,0,unassigned,07/30/2025 11:45:05,[],[],,,,,,Hyde Park,1.0,ALS,
11042,CA3672203938,1FDWE3FN9NDC10320,BP-014,3672203938,3672203938,44,EDT,7/30/25 2:12:07 PM,7/30/25 11:12:07 AM MST,2025-07-30T18:12:07+00:00,2025-07-30 14:56:21,Jul 30 2025 11:12:07,42.3362217,-71.1060507,999900.0,BWH,"63 Shattuck St, Boston, MA 02115-6012",137,SE,off,0,0,0,0,Stopped 44 min,yellow_dot,127488.6,13.4,0,unassigned,07/30/2025 11:12:07,[],[],,,,,,Hyde Park,1.0,ALS,
11043,CA3672234185,1FDWE3FN8NDC10339,BP-015,3672234185,3672234185,123,EDT,7/30/25 12:52:45 PM,7/30/25 9:52:45 AM MST,2025-07-30T16:52:45+00:00,2025-07-30 14:56:21,Jul 30 2025 09:52:45,42.0544691,-71.0133436,994783.0,Brewster Brockton Main St,"1555 Main St, Brockton, MA 02301-7113",95,E,off,0,0,0,0,"Stopped 2 hrs, 3 min",red_dot,135876.9,13.4,0,unassigned,07/30/2025 09:52:45,[],[],,,,,,Brockton Main St.,3.0,ALS,
11044,CA3672238951,1FDXE4FS2HDC62151,BP-018,3672238951,3672238951,232,EDT,7/30/25 11:03:56 AM,7/30/25 8:03:56 AM MST,2025-07-30T15:03:56+00:00,2025-07-30 14:56:21,Jul 30 2025 09:28:01,42.2064352,-70.9572766,994995.0,Brewster Weymouth,"25 Main St, Weymouth, MA 02188-2808",237,WSW,off,0,0,0,0,"Stopped 3 hrs, 52 min",red_dot,340428.1,12.6,0,unassigned,07/30/2025 08:03:56,[],[],,,,,,,,,
11045,CA3672248599,1FDWE3FSXFDA29038,BP-022,3672248599,3672248599,1487,EDT,7/29/25 2:08:34 PM,7/29/25 11:08:34 AM MST,2025-07-29T18:08:34+00:00,2025-07-30 14:56:21,Jul 30 2025 10:35:49,42.0541393,-71.0137772,994783.0,Brewster Brockton Main St,"35 Thayer Ave, Brockton, MA 02301-7079",327,NNW,off,0,0,0,0,"Stopped 1 day, 47 min",red_dot,287500.1,12.8,0,unassigned,07/29/2025 11:08:34,[],[],,,,,,Quincy WA,2.0,ALS,
11046,CA3672023941,1FDWE3FS9FDA29046,BP-023,3672023941,3672023941,124293,EDT,5/5/25 7:23:03 AM,5/5/25 4:23:03 AM MST,2025-05-05T11:23:03+00:00,2025-07-30 14:56:21,May 06 2025 04:17:05,42.2069155,-70.9575826,994995.0,Brewster Weymouth,", Weymouth, MA 02188",176,S,off,0,0,0,0,Stopped 86 days,red_dot,434136.5,0.0,0,unassigned,05/05/2025 04:23:03,[],[],,,,,,,,,
11047,CA3672255729,1FDWE3FS7FDA01469,BP-025,3672255729,3672255729,12,EDT,7/30/25 2:44:14 PM,7/30/25 11:44:14 AM MST,2025-07-30T18:44:14+00:00,2025-07-30 14:56:21,Jul 30 2025 11:56:07,42.2851271,-71.4194388,993935.0,Metrowest Framingham Hospital,"18 Evergreen St, Framingham, MA 01702-6323",46,NE,on,0,0,0,0,Idle stop for 12 min,blue_dot,259266.5,13.4,5564809,assigned,07/30/2025 11:43:14,[],[],Donald,Mejia,Dmejia,False,,Framingham,6.0,ALS,
11048,CA3672248978,1FDWE3FS0FDA29047,BP-026,3672248978,3672248978,102,EDT,7/30/25 1:13:55 PM,7/30/25 10:13:55 AM MST,2025-07-30T17:13:55+00:00,2025-07-30 14:56:21,Jul 30 2025 11:45:33,42.272927,-71.4088699,,,"280 Irving St, Framingham, MA 01702-4300",0,,off,0,0,0,0,"Stopped 1 hour, 42 min",red_dot,464174.0,13.0,0,unassigned,07/30/2025 10:13:55,[],[],,,,,,,,,
